ID,SUBCLASS
TEST_1206,COAD
TEST_1207,GBMLGG
TEST_1208,UCEC
TEST_1209,LUSC
TEST_1210,COAD
TEST_1211,THCA
TEST_1212,COAD
TEST_1213,BRCA
TEST_1214,COAD
TEST_1215,GBMLGG
TEST_1216,LUSC
TEST_1217,LUSC
TEST_1218,COAD
TEST_1219,BRCA
TEST_1220,LUAD
TEST_1221,CESC
TEST_1222,LUSC
TEST_1223,COAD
TEST_1224,COAD
TEST_1225,TGCT
TEST_1226,BRCA
TEST_1227,KIPAN
TEST_1228,BRCA
TEST_1229,GBMLGG
TEST_1230,GBMLGG
TEST_1231,COAD
TEST_1232,KIRC
TEST_1233,STES
TEST_1234,TGCT
TEST_1235,GBMLGG
TEST_1236,PCPG
TEST_1237,BRCA
TEST_1238,KIPAN
TEST_1239,GBMLGG
TEST_1240,COAD
TEST_1241,BRCA
TEST_1242,BRCA
TEST_1243,KIPAN
TEST_1244,COAD
TEST_1245,COAD
TEST_1246,GBMLGG
TEST_1247,LUAD
TEST_1248,STES
TEST_1249,THYM
TEST_1250,COAD
TEST_1251,COAD
TEST_1252,KIPAN
TEST_1253,COAD
TEST_1254,COAD
TEST_1255,COAD
TEST_1256,KIPAN
TEST_1257,BRCA
TEST_1258,BRCA
TEST_1259,COAD
TEST_1260,BRCA
TEST_1261,GBMLGG
TEST_1262,HNSC
TEST_1263,SKCM
TEST_1264,BRCA
TEST_1265,UCEC
TEST_1266,OV
TEST_1267,BRCA
TEST_1268,HNSC
TEST_1269,BRCA
TEST_1270,COAD
TEST_1271,COAD
TEST_1272,SKCM
TEST_1273,KIPAN
TEST_1274,COAD
TEST_1275,GBMLGG
TEST_1276,OV
TEST_1277,COAD
TEST_1278,KIRC
TEST_1279,PRAD
TEST_1280,COAD
TEST_1281,PCPG
TEST_1282,GBMLGG
TEST_1283,BRCA
TEST_1284,COAD
TEST_1285,BRCA
TEST_1286,GBMLGG
TEST_1287,BRCA
TEST_1288,COAD
TEST_1289,COAD
TEST_1290,BRCA
TEST_1291,LUSC
TEST_1292,BLCA
TEST_1293,GBMLGG
TEST_1294,BRCA
TEST_1295,BRCA
TEST_1296,KIPAN
TEST_1297,COAD
TEST_1298,COAD
TEST_1299,GBMLGG
TEST_1300,COAD
TEST_1301,KIPAN
TEST_1302,COAD
TEST_1303,KIPAN
TEST_1304,COAD
TEST_1305,LGG
TEST_1306,LUSC
TEST_1307,COAD
TEST_1308,BRCA
TEST_1309,KIPAN
TEST_1310,BRCA
TEST_1311,BRCA
TEST_1312,BRCA
TEST_1313,COAD
TEST_1314,COAD
TEST_1315,COAD
TEST_1316,COAD
TEST_1317,COAD
TEST_1318,BRCA
TEST_1319,LIHC
TEST_1320,BRCA
TEST_1321,KIPAN
TEST_1322,BRCA
TEST_1323,BRCA
TEST_1324,COAD
TEST_1325,COAD
TEST_1326,BRCA
TEST_1327,SARC
TEST_1328,SKCM
TEST_1329,LGG
TEST_1330,BRCA
TEST_1331,BRCA
TEST_1332,BRCA
TEST_1333,STES
TEST_1334,OV
TEST_1335,OV
TEST_1336,COAD
TEST_1337,SKCM
TEST_1338,THYM
TEST_1339,COAD
TEST_1340,THCA
TEST_1341,SKCM
TEST_1342,LUSC
TEST_1343,COAD
TEST_1344,KIRC
TEST_1345,COAD
TEST_1346,COAD
TEST_1347,KIPAN
TEST_1348,TGCT
TEST_1349,BRCA
TEST_1350,COAD
TEST_1351,COAD
TEST_1352,STES
TEST_1353,COAD
TEST_1354,KIPAN
TEST_1355,COAD
TEST_1356,COAD
TEST_1357,COAD
TEST_1358,OV
TEST_1359,COAD
TEST_1360,STES
TEST_1361,BRCA
TEST_1362,BRCA
TEST_1363,BRCA
TEST_1364,BRCA
TEST_1365,LGG
TEST_1366,SKCM
TEST_1367,BRCA
TEST_1368,COAD
TEST_1369,OV
TEST_1370,COAD
TEST_1371,GBMLGG
TEST_1372,COAD
TEST_1373,COAD
TEST_1374,COAD
TEST_1375,THCA
TEST_1376,BRCA
TEST_1377,BRCA
TEST_1378,TGCT
TEST_1379,COAD
TEST_1380,KIRC
TEST_1381,COAD
TEST_1382,COAD
TEST_1383,GBMLGG
TEST_1384,THCA
TEST_1385,COAD
TEST_1386,COAD
TEST_1387,PCPG
TEST_1388,THCA
TEST_1389,COAD
TEST_1390,LAML
TEST_1391,THCA
TEST_1392,STES
TEST_1393,COAD
TEST_1394,GBMLGG
TEST_1395,LGG
TEST_1396,COAD
TEST_1397,GBMLGG
TEST_1398,COAD
TEST_1399,GBMLGG
TEST_1400,BRCA
TEST_1401,COAD
TEST_1402,BRCA
TEST_1403,BRCA
TEST_1404,THCA
TEST_1405,GBMLGG
TEST_1406,COAD
TEST_1407,COAD
TEST_1408,KIRC
TEST_1409,LUSC
TEST_1410,BRCA
TEST_1411,GBMLGG
TEST_1412,BRCA
TEST_1413,KIPAN
TEST_1414,COAD
TEST_1415,COAD
TEST_1416,OV
TEST_1417,COAD
TEST_1418,BRCA
TEST_1419,KIPAN
TEST_1420,COAD
TEST_1421,LGG
TEST_1422,COAD
TEST_1423,GBMLGG
TEST_1424,OV
TEST_1425,BRCA
TEST_1426,KIRC
TEST_1427,COAD
TEST_1428,KIPAN
TEST_1429,COAD
TEST_1430,COAD
TEST_1431,COAD
TEST_1432,LUSC
TEST_1433,OV
TEST_1434,GBMLGG
TEST_1435,COAD
TEST_1436,BRCA
TEST_1437,BRCA
TEST_1438,SKCM
TEST_1439,COAD
TEST_1440,COAD
TEST_1441,LUSC
TEST_1442,BRCA
TEST_1443,BRCA
TEST_1444,PRAD
TEST_1445,COAD
TEST_1446,COAD
TEST_1447,THCA
TEST_1448,BRCA
TEST_1449,COAD
TEST_1450,COAD
TEST_1451,COAD
TEST_1452,GBMLGG
TEST_1453,COAD
TEST_1454,BRCA
TEST_1455,COAD
TEST_1456,COAD
TEST_1457,BRCA
TEST_1458,COAD
TEST_1459,COAD
TEST_1460,LGG
TEST_1461,TGCT
TEST_1462,SKCM
TEST_1463,COAD
TEST_1464,BRCA
TEST_1465,BRCA
TEST_1466,BRCA
TEST_1467,LGG
TEST_1468,KIPAN
TEST_1469,UCEC
TEST_1470,COAD
TEST_1471,COAD
TEST_1472,LIHC
TEST_1473,COAD
TEST_1474,COAD
TEST_1475,THCA
TEST_1476,OV
TEST_1477,COAD
TEST_1478,COAD
TEST_1479,BRCA
TEST_1480,THCA
TEST_1481,COAD
TEST_1482,COAD
TEST_1483,COAD
TEST_1484,LAML
TEST_1485,BRCA
TEST_1486,PAAD
TEST_1487,THCA
TEST_1488,LUSC
TEST_1489,COAD
TEST_1490,LAML
TEST_1491,PAAD
TEST_1492,PRAD
TEST_1493,COAD
TEST_1494,BRCA
TEST_1495,COAD
TEST_1496,LAML
TEST_1497,OV
TEST_1498,COAD
TEST_1499,GBMLGG
TEST_1500,PRAD
TEST_1501,COAD
TEST_1502,THCA
TEST_1503,COAD
TEST_1504,LGG
TEST_1505,COAD
TEST_1506,COAD
TEST_1507,PCPG
TEST_1508,COAD
TEST_1509,GBMLGG
TEST_1510,COAD
TEST_1511,COAD
TEST_1512,BRCA
TEST_1513,COAD
TEST_1514,COAD
TEST_1515,BRCA
TEST_1516,COAD
TEST_1517,BRCA
TEST_1518,COAD
TEST_1519,LUSC
TEST_1520,BRCA
TEST_1521,PRAD
TEST_1522,COAD
TEST_1523,BRCA
TEST_1524,GBMLGG
TEST_1525,COAD
TEST_1526,KIPAN
TEST_1527,THCA
TEST_1528,GBMLGG
TEST_1529,COAD
TEST_1530,COAD
TEST_1531,KIPAN
TEST_1532,BRCA
TEST_1533,BRCA
TEST_1534,BRCA
TEST_1535,COAD
TEST_1536,BRCA
TEST_1537,COAD
TEST_1538,CESC
TEST_1539,KIRC
TEST_1540,COAD
TEST_1541,STES
TEST_1542,THYM
TEST_1543,LUSC
TEST_1544,COAD
TEST_1545,KIRC
TEST_1546,COAD
TEST_1547,COAD
TEST_1548,COAD
TEST_1549,KIPAN
TEST_1550,BRCA
TEST_1551,COAD
TEST_1552,GBMLGG
TEST_1553,COAD
TEST_1554,KIPAN
TEST_1555,BRCA
TEST_1556,LUSC
TEST_1557,KIPAN
TEST_1558,THCA
TEST_1559,LUSC
TEST_1560,BRCA
TEST_1561,BRCA
TEST_1562,LAML
TEST_1563,COAD
TEST_1564,STES
TEST_1565,BRCA
TEST_1566,THCA
TEST_1567,LGG
TEST_1568,BRCA
TEST_1569,COAD
TEST_1570,BRCA
TEST_1571,LAML
TEST_1572,GBMLGG
TEST_1573,COAD
TEST_1574,PRAD
TEST_1575,BRCA
TEST_1576,LUSC
TEST_1577,BRCA
TEST_1578,KIPAN
TEST_1579,KIPAN
TEST_1580,KIRC
TEST_1581,BRCA
TEST_1582,COAD
TEST_1583,COAD
TEST_1584,BRCA
TEST_1585,BRCA
TEST_1586,COAD
TEST_1587,BRCA
TEST_1588,LUAD
TEST_1589,COAD
TEST_1590,LUSC
TEST_1591,COAD
TEST_1592,LAML
TEST_1593,COAD
TEST_1594,ACC
TEST_1595,GBMLGG
TEST_1596,COAD
TEST_1597,BRCA
TEST_1598,SKCM
TEST_1599,BRCA
TEST_1600,BRCA
TEST_1601,COAD
TEST_1602,COAD
TEST_1603,BRCA
TEST_1604,COAD
TEST_1605,STES
TEST_1606,HNSC
TEST_1607,COAD
TEST_1608,COAD
TEST_1609,BRCA
TEST_1610,LIHC
TEST_1611,COAD
TEST_1612,COAD
TEST_1613,GBMLGG
TEST_1614,BRCA
TEST_1615,STES
TEST_1616,COAD
TEST_1617,TGCT
TEST_1618,BRCA
TEST_1619,LUSC
TEST_1620,COAD
TEST_1621,COAD
TEST_1622,BRCA
TEST_1623,COAD
TEST_1624,LUSC
TEST_1625,BRCA
TEST_1626,PCPG
TEST_1627,COAD
TEST_1628,OV
TEST_1629,STES
TEST_1630,KIPAN
TEST_1631,BRCA
TEST_1632,GBMLGG
TEST_1633,COAD
TEST_1634,BRCA
TEST_1635,OV
TEST_1636,LUSC
TEST_1637,COAD
TEST_1638,OV
TEST_1639,BRCA
TEST_1640,GBMLGG
TEST_1641,OV
TEST_1642,COAD
TEST_1643,LUSC
TEST_1644,COAD
TEST_1645,STES
TEST_1646,KIPAN
TEST_1647,COAD
TEST_1648,OV
TEST_1649,TGCT
TEST_1650,COAD
TEST_1651,COAD
TEST_1652,COAD
TEST_1653,KIRC
TEST_1654,COAD
TEST_1655,COAD
TEST_1656,BRCA
TEST_1657,GBMLGG
TEST_1658,TGCT
TEST_1659,COAD
TEST_1660,LUSC
TEST_1661,OV
TEST_1662,OV
TEST_1663,GBMLGG
TEST_1664,LUSC
TEST_1665,KIPAN
TEST_1666,BRCA
TEST_1667,COAD
TEST_1668,HNSC
TEST_1669,LUSC
TEST_1670,COAD
TEST_1671,BRCA
TEST_1672,COAD
TEST_1673,COAD
TEST_1674,COAD
TEST_1675,LGG
TEST_1676,COAD
TEST_1677,PRAD
TEST_1678,COAD
TEST_1679,KIPAN
TEST_1680,COAD
TEST_1681,KIPAN
TEST_1682,COAD
TEST_1683,COAD
TEST_1684,GBMLGG
TEST_1685,BRCA
TEST_1686,BRCA
TEST_1687,COAD
TEST_1688,COAD
TEST_1689,COAD
TEST_1690,BRCA
TEST_1691,COAD
TEST_1692,THCA
TEST_1693,GBMLGG
TEST_1694,COAD
TEST_1695,UCEC
TEST_1696,BRCA
TEST_1697,KIPAN
TEST_1698,OV
TEST_1699,COAD
TEST_1700,GBMLGG
TEST_1701,BRCA
TEST_1702,LGG
TEST_1703,COAD
TEST_1704,LAML
TEST_1705,COAD
TEST_1706,BRCA
TEST_1707,BRCA
TEST_1708,SARC
TEST_1709,BRCA
TEST_1710,GBMLGG
TEST_1711,OV
TEST_1712,OV
TEST_1713,COAD
TEST_1714,BRCA
TEST_1715,KIPAN
TEST_1716,OV
TEST_1717,STES
TEST_1718,COAD
TEST_1719,COAD
TEST_1720,COAD
TEST_1721,HNSC
TEST_1722,ACC
TEST_1723,COAD
TEST_1724,COAD
TEST_1725,COAD
TEST_1726,KIRC
TEST_1727,BRCA
TEST_1728,THCA
TEST_1729,BRCA
TEST_1730,BRCA
TEST_1731,KIPAN
TEST_1732,OV
TEST_1733,BRCA
TEST_1734,COAD
TEST_1735,BRCA
TEST_1736,BRCA
TEST_1737,COAD
TEST_1738,CESC
TEST_1739,COAD
TEST_1740,BRCA
TEST_1741,LAML
TEST_1742,LUAD
TEST_1743,COAD
TEST_1744,BRCA
TEST_1745,BRCA
TEST_1746,COAD
TEST_1747,SARC
TEST_1748,THCA
TEST_1749,OV
TEST_1750,BRCA
TEST_1751,LUSC
TEST_1752,COAD
TEST_1753,LGG
TEST_1754,GBMLGG
TEST_1755,BRCA
TEST_1756,BRCA
TEST_1757,GBMLGG
TEST_1758,THCA
TEST_1759,KIPAN
TEST_1760,OV
TEST_1761,KIRC
TEST_1762,COAD
TEST_1763,OV
TEST_1764,COAD
TEST_1765,UCEC
TEST_1766,COAD
TEST_1767,UCEC
TEST_1768,UCEC
TEST_1769,BRCA
TEST_1770,THYM
TEST_1771,LUSC
TEST_1772,COAD
TEST_1773,COAD
TEST_1774,BRCA
TEST_1775,OV
TEST_1776,COAD
TEST_1777,BRCA
TEST_1778,OV
TEST_1779,PRAD
TEST_1780,CESC
TEST_1781,HNSC
TEST_1782,COAD
TEST_1783,LIHC
TEST_1784,BRCA
TEST_1785,THYM
TEST_1786,LUSC
TEST_1787,COAD
TEST_1788,ACC
TEST_1789,COAD
TEST_1790,BRCA
TEST_1791,PRAD
TEST_1792,COAD
TEST_1793,GBMLGG
TEST_1794,STES
TEST_1795,SKCM
TEST_1796,GBMLGG
TEST_1797,PRAD
TEST_1798,COAD
TEST_1799,COAD
TEST_1800,BRCA
TEST_1801,BRCA
TEST_1802,OV
TEST_1803,COAD
TEST_1804,LAML
TEST_1805,BRCA
TEST_1806,GBMLGG
TEST_1807,BRCA
TEST_1808,BRCA
TEST_1809,COAD
TEST_1810,KIPAN
TEST_1811,HNSC
TEST_1812,BRCA
TEST_1813,BRCA
TEST_1814,COAD
TEST_1815,COAD
TEST_1816,THCA
TEST_1817,LUSC
TEST_1818,THCA
TEST_1819,COAD
TEST_1820,BRCA
TEST_1821,GBMLGG
TEST_1822,LAML
TEST_1823,LUSC
TEST_1824,COAD
TEST_1825,COAD
TEST_1826,LGG
TEST_1827,BRCA
TEST_1828,TGCT
TEST_1829,STES
TEST_1830,SKCM
TEST_1831,BRCA
TEST_1832,THYM
TEST_1833,KIRC
TEST_1834,LAML
TEST_1835,TGCT
TEST_1836,BRCA
TEST_1837,LUSC
TEST_1838,COAD
TEST_1839,COAD
TEST_1840,GBMLGG
TEST_1841,OV
TEST_1842,COAD
TEST_1843,UCEC
TEST_1844,BRCA
TEST_1845,COAD
TEST_1846,BRCA
TEST_1847,GBMLGG
TEST_1848,COAD
TEST_1849,LGG
TEST_1850,COAD
TEST_1851,LAML
TEST_1852,LUSC
TEST_1853,THCA
TEST_1854,STES
TEST_1855,COAD
TEST_1856,THCA
TEST_1857,CESC
TEST_1858,BRCA
TEST_1859,KIPAN
TEST_1860,COAD
TEST_1861,COAD
TEST_1862,COAD
TEST_1863,UCEC
TEST_1864,LUSC
TEST_1865,BRCA
TEST_1866,THYM
TEST_1867,COAD
TEST_1868,OV
TEST_1869,LUSC
TEST_1870,COAD
TEST_1871,BRCA
TEST_1872,COAD
TEST_1873,LUAD
TEST_1874,COAD
TEST_1875,GBMLGG
TEST_1876,COAD
TEST_1877,OV
TEST_1878,COAD
TEST_1879,KIRC
TEST_1880,BRCA
TEST_1881,PRAD
TEST_1882,COAD
TEST_1883,BRCA
TEST_1884,KIRC
TEST_1885,BRCA
TEST_1886,KIPAN
TEST_1887,COAD
TEST_1888,COAD
TEST_1889,COAD
TEST_1890,COAD
TEST_1891,BRCA
TEST_1892,LGG
TEST_1893,BRCA
TEST_1894,BRCA
TEST_1895,KIPAN
TEST_1896,KIPAN
TEST_1897,COAD
TEST_1898,OV
TEST_1899,BRCA
TEST_1900,BRCA
TEST_1901,COAD
TEST_1902,OV
TEST_1903,LUSC
TEST_1904,KIRC
TEST_1905,CESC
TEST_1906,LUSC
TEST_1907,COAD
TEST_1908,COAD
TEST_1909,LGG
TEST_1910,GBMLGG
TEST_1911,BRCA
TEST_1912,PRAD
TEST_1913,GBMLGG
TEST_1914,LUSC
TEST_1915,COAD
TEST_1916,COAD
TEST_1917,KIPAN
TEST_1918,KIPAN
TEST_1919,BRCA
TEST_1920,COAD
TEST_1921,COAD
TEST_1922,LUSC
TEST_1923,COAD
TEST_1924,STES
TEST_1925,GBMLGG
TEST_1926,BRCA
TEST_1927,COAD
TEST_1928,COAD
TEST_1929,LGG
TEST_1930,BRCA
TEST_1931,LGG
TEST_1932,GBMLGG
TEST_1933,PCPG
TEST_1934,COAD
TEST_1935,SARC
TEST_1936,LGG
TEST_1937,THCA
TEST_1938,COAD
TEST_1939,THCA
TEST_1940,TGCT
TEST_1941,BRCA
TEST_1942,COAD
TEST_1943,PRAD
TEST_1944,COAD
TEST_1945,COAD
TEST_1946,BRCA
TEST_1947,COAD
TEST_1948,PCPG
TEST_1949,SKCM
TEST_1950,BRCA
TEST_1951,COAD
TEST_1952,PRAD
TEST_1953,SKCM
TEST_1954,COAD
TEST_1955,KIPAN
TEST_1956,COAD
TEST_1957,COAD
TEST_1958,COAD
TEST_1959,STES
TEST_1960,BRCA
TEST_1961,THCA
TEST_1962,BRCA
TEST_1963,COAD
TEST_1964,COAD
TEST_1965,THYM
TEST_1966,COAD
TEST_1967,COAD
TEST_1968,COAD
TEST_1969,LIHC
TEST_1970,KIPAN
TEST_1971,GBMLGG
TEST_1972,BRCA
TEST_1973,COAD
TEST_1974,COAD
TEST_1975,BRCA
TEST_1976,KIPAN
TEST_1977,BRCA
TEST_1978,BRCA
TEST_1979,LAML
TEST_1980,BRCA
TEST_1981,COAD
TEST_1982,KIPAN
TEST_1983,BRCA
TEST_1984,HNSC
TEST_1985,BRCA
TEST_1986,BRCA
TEST_1987,LUSC
TEST_1988,COAD
TEST_1989,COAD
TEST_1990,GBMLGG
TEST_1991,COAD
TEST_1992,KIRC
TEST_1993,BRCA
TEST_1994,HNSC
TEST_1995,COAD
TEST_1996,COAD
TEST_1997,THCA
TEST_1998,ACC
TEST_1999,COAD
TEST_2000,COAD
TEST_2001,LIHC
TEST_2002,OV
TEST_2003,OV
TEST_2004,COAD
TEST_2005,BRCA
TEST_2006,BRCA
TEST_2007,TGCT
TEST_2008,BRCA
TEST_2009,BRCA
TEST_2010,PRAD
TEST_2011,COAD
TEST_2012,KIRC
TEST_2013,ACC
TEST_2014,KIPAN
TEST_2015,BRCA
TEST_2016,UCEC
TEST_2017,BRCA
TEST_2018,COAD
TEST_2019,COAD
TEST_2020,COAD
TEST_2021,OV
TEST_2022,KIRC
TEST_2023,UCEC
TEST_2024,KIPAN
TEST_2025,COAD
TEST_2026,COAD
TEST_2027,LGG
TEST_2028,COAD
TEST_2029,KIPAN
TEST_2030,KIRC
TEST_2031,BRCA
TEST_2032,PRAD
TEST_2033,COAD
TEST_2034,COAD
TEST_2035,THYM
TEST_2036,COAD
TEST_2037,COAD
TEST_2038,COAD
TEST_2039,KIRC
TEST_2040,LUSC
TEST_2041,KIRC
TEST_2042,BRCA
TEST_2043,COAD
TEST_2044,GBMLGG
TEST_2045,BRCA
TEST_2046,THYM
TEST_2047,OV
TEST_2048,SKCM
TEST_2049,THCA
TEST_2050,BRCA
TEST_2051,STES
TEST_2052,STES
TEST_2053,COAD
TEST_2054,COAD
TEST_2055,THCA
TEST_2056,KIRC
TEST_2057,THCA
TEST_2058,LUSC
TEST_2059,THYM
TEST_2060,COAD
TEST_2061,COAD
TEST_2062,COAD
TEST_2063,LUSC
TEST_2064,BRCA
TEST_2065,BRCA
TEST_2066,BRCA
TEST_2067,COAD
TEST_2068,COAD
TEST_2069,LAML
TEST_2070,COAD
TEST_2071,BRCA
TEST_2072,TGCT
TEST_2073,SKCM
TEST_2074,THCA
TEST_2075,COAD
TEST_2076,COAD
TEST_2077,LUSC
TEST_2078,LUSC
TEST_2079,OV
TEST_2080,BRCA
TEST_2081,KIPAN
TEST_2082,PCPG
TEST_2083,BRCA
TEST_2084,COAD
TEST_2085,COAD
TEST_2086,KIRC
TEST_2087,COAD
TEST_2088,COAD
TEST_2089,BRCA
TEST_2090,COAD
TEST_2091,BRCA
TEST_2092,LIHC
TEST_2093,KIRC
TEST_2094,COAD
TEST_2095,BRCA
TEST_2096,GBMLGG
TEST_2097,COAD
TEST_2098,COAD
TEST_2099,PAAD
TEST_2100,COAD
TEST_2101,COAD
TEST_2102,LUAD
TEST_2103,COAD
TEST_2104,COAD
TEST_2105,COAD
TEST_2106,GBMLGG
TEST_2107,BRCA
TEST_2108,COAD
TEST_2109,COAD
TEST_2110,COAD
TEST_2111,COAD
TEST_2112,BRCA
TEST_2113,BRCA
TEST_2114,BRCA
TEST_2115,BRCA
TEST_2116,BRCA
TEST_2117,BRCA
TEST_2118,THYM
TEST_2119,COAD
TEST_2120,KIPAN
TEST_2121,COAD
TEST_2122,BRCA
TEST_2123,COAD
TEST_2124,BLCA
TEST_2125,COAD
TEST_2126,BRCA
TEST_2127,COAD
TEST_2128,OV
TEST_2129,BRCA
TEST_2130,COAD
TEST_2131,LUSC
TEST_2132,THYM
TEST_2133,COAD
TEST_2134,KIPAN
TEST_2135,COAD
TEST_2136,BRCA
TEST_2137,SKCM
TEST_2138,LUSC
TEST_2139,OV
TEST_2140,COAD
TEST_2141,COAD
TEST_2142,COAD
TEST_2143,KIPAN
TEST_2144,HNSC
TEST_2145,COAD
TEST_2146,KIRC
TEST_2147,LUAD
TEST_2148,COAD
TEST_2149,COAD
TEST_2150,LAML
TEST_2151,BRCA
TEST_2152,COAD
TEST_2153,THYM
TEST_2154,BRCA
TEST_2155,ACC
TEST_2156,OV
TEST_2157,COAD
TEST_2158,GBMLGG
TEST_2159,BRCA
TEST_2160,COAD
TEST_2161,LUAD
TEST_2162,COAD
TEST_2163,BRCA
TEST_2164,ACC
TEST_2165,LGG
TEST_2166,SKCM
TEST_2167,GBMLGG
TEST_2168,COAD
TEST_2169,BRCA
TEST_2170,OV
TEST_2171,COAD
TEST_2172,COAD
TEST_2173,SKCM
TEST_2174,COAD
TEST_2175,UCEC
TEST_2176,GBMLGG
TEST_2177,COAD
TEST_2178,GBMLGG
TEST_2179,BRCA
TEST_2180,COAD
TEST_2181,SKCM
TEST_2182,KIPAN
TEST_2183,BRCA
TEST_2184,BRCA
TEST_2185,BRCA
TEST_2186,BRCA
TEST_2187,COAD
TEST_2188,THCA
TEST_2189,LUSC
TEST_2190,SKCM
TEST_2191,SARC
TEST_2192,PRAD
TEST_2193,GBMLGG
TEST_2194,COAD
TEST_2195,LUSC
TEST_2196,COAD
TEST_2197,COAD
TEST_2198,STES
TEST_2199,COAD
TEST_2200,COAD
TEST_2201,SARC
TEST_2202,LUSC
TEST_2203,COAD
TEST_2204,OV
TEST_2205,BRCA
TEST_2206,COAD
TEST_2207,COAD
TEST_2208,COAD
TEST_2209,COAD
TEST_2210,KIPAN
TEST_2211,BRCA
TEST_2212,SARC
TEST_2213,GBMLGG
TEST_2214,UCEC
TEST_2215,COAD
TEST_2216,BRCA
TEST_2217,COAD
TEST_2218,OV
TEST_2219,COAD
TEST_2220,BRCA
TEST_2221,GBMLGG
TEST_2222,KIPAN
TEST_2223,BRCA
TEST_2224,KIPAN
TEST_2225,STES
TEST_2226,COAD
TEST_2227,LUSC
TEST_2228,COAD
TEST_2229,LUSC
TEST_2230,BRCA
TEST_2231,COAD
TEST_2232,COAD
TEST_2233,THCA
TEST_2234,BRCA
TEST_2235,LUSC
TEST_2236,COAD
TEST_2237,COAD
TEST_2238,GBMLGG
TEST_2239,OV
TEST_2240,LIHC
TEST_2241,GBMLGG
TEST_2242,COAD
TEST_2243,KIPAN
TEST_2244,COAD
TEST_2245,KIPAN
TEST_2246,LIHC
TEST_2247,THCA
TEST_2248,HNSC
TEST_2249,OV
TEST_2250,COAD
TEST_2251,BRCA
TEST_2252,UCEC
TEST_2253,COAD
TEST_2254,KIPAN
TEST_2255,KIPAN
TEST_2256,OV
TEST_2257,THYM
TEST_2258,BRCA
TEST_2259,COAD
TEST_2260,COAD
TEST_2261,BRCA
TEST_2262,BRCA
TEST_2263,THCA
TEST_2264,LGG
TEST_2265,BRCA
TEST_2266,COAD
TEST_2267,BRCA
TEST_2268,THCA
TEST_2269,COAD
TEST_2270,STES
TEST_2271,BRCA
TEST_2272,COAD
TEST_2273,UCEC
TEST_2274,BRCA
TEST_2275,TGCT
TEST_2276,GBMLGG
TEST_2277,COAD
TEST_2278,SARC
TEST_2279,PRAD
TEST_2280,COAD
TEST_2281,BRCA
TEST_2282,COAD
TEST_2283,COAD
TEST_2284,CESC
TEST_2285,COAD
TEST_2286,HNSC
TEST_2287,OV
TEST_2288,BRCA
TEST_2289,LUSC
TEST_2290,COAD
TEST_2291,DLBC
TEST_2292,KIPAN
TEST_2293,BRCA
TEST_2294,COAD
TEST_2295,OV
TEST_2296,COAD
TEST_2297,GBMLGG
TEST_2298,COAD
TEST_2299,CESC
TEST_2300,CESC
TEST_2301,COAD
TEST_2302,COAD
TEST_2303,BRCA
TEST_2304,COAD
TEST_2305,COAD
TEST_2306,COAD
TEST_2307,LGG
TEST_2308,GBMLGG
TEST_2309,GBMLGG
TEST_2310,BLCA
TEST_2311,PAAD
TEST_2312,SKCM
TEST_2313,PCPG
TEST_2314,PRAD
TEST_2315,OV
TEST_2316,COAD
TEST_2317,PRAD
TEST_2318,COAD
TEST_2319,THCA
TEST_2320,GBMLGG
TEST_2321,COAD
TEST_2322,KIPAN
TEST_2323,COAD
TEST_2324,KIPAN
TEST_2325,BRCA
TEST_2326,BRCA
TEST_2327,COAD
TEST_2328,THCA
TEST_2329,LUSC
TEST_2330,COAD
TEST_2331,COAD
TEST_2332,STES
TEST_2333,BRCA
TEST_2334,BRCA
TEST_2335,BRCA
TEST_2336,COAD
TEST_2337,TGCT
TEST_2338,COAD
TEST_2339,COAD
TEST_2340,THYM
TEST_2341,BRCA
TEST_2342,COAD
TEST_2343,OV
TEST_2344,KIRC
TEST_2345,COAD
TEST_2346,BRCA
TEST_2347,COAD
TEST_2348,SKCM
TEST_2349,COAD
TEST_2350,COAD
TEST_2351,GBMLGG
TEST_2352,COAD
TEST_2353,COAD
TEST_2354,COAD
TEST_2355,BRCA
TEST_2356,LAML
TEST_2357,LUSC
TEST_2358,BRCA
TEST_2359,KIRC
TEST_2360,COAD
TEST_2361,LUSC
TEST_2362,COAD
TEST_2363,BRCA
TEST_2364,COAD
TEST_2365,COAD
TEST_2366,COAD
TEST_2367,BRCA
TEST_2368,COAD
TEST_2369,OV
TEST_2370,COAD
TEST_2371,COAD
TEST_2372,BRCA
TEST_2373,KIPAN
TEST_2374,OV
TEST_2375,OV
TEST_2376,COAD
TEST_2377,COAD
TEST_2378,KIPAN
TEST_2379,BRCA
TEST_2380,COAD
TEST_2381,BRCA
TEST_2382,OV
TEST_2383,LAML
TEST_2384,KIPAN
TEST_2385,PRAD
TEST_2386,COAD
TEST_2387,COAD
TEST_2388,COAD
TEST_2389,SARC
TEST_2390,KIRC
TEST_2391,HNSC
TEST_2392,OV
TEST_2393,PRAD
TEST_2394,COAD
TEST_2395,BRCA
TEST_2396,HNSC
TEST_2397,STES
TEST_2398,COAD
TEST_2399,BRCA
TEST_2400,COAD
TEST_2401,COAD
TEST_2402,BRCA
TEST_2403,OV
TEST_2404,GBMLGG
TEST_2405,BRCA
TEST_2406,THCA
TEST_2407,COAD
TEST_2408,COAD
TEST_2409,COAD
TEST_2410,KIPAN
TEST_2411,KIRC
