ID,SUBCLASS
TEST_1198,HNSC
TEST_1199,STES
TEST_1200,BRCA
TEST_1201,BRCA
TEST_1202,KIPAN
TEST_1203,COAD
TEST_1204,KIPAN
TEST_1205,GBMLGG
TEST_1206,COAD
TEST_1207,GBMLGG
TEST_1208,UCEC
TEST_1209,UCEC
TEST_1210,STES
TEST_1211,THCA
TEST_1212,BRCA
TEST_1213,BRCA
TEST_1214,COAD
TEST_1215,GBMLGG
TEST_1216,LUSC
TEST_1217,COAD
TEST_1218,HNSC
TEST_1219,KIPAN
TEST_1220,STES
TEST_1221,KIPAN
TEST_1222,UCEC
TEST_1223,COAD
TEST_1224,COAD
TEST_1225,TGCT
TEST_1226,LIHC
TEST_1227,KIPAN
TEST_1228,BRCA
TEST_1229,BRCA
TEST_1230,GBMLGG
TEST_1231,COAD
TEST_1232,KIPAN
TEST_1233,LUSC
TEST_1234,TGCT
TEST_1235,LGG
TEST_1236,LGG
TEST_1237,BRCA
TEST_1238,STES
TEST_1239,GBMLGG
TEST_1240,COAD
TEST_1241,BRCA
TEST_1242,STES
TEST_1243,KIPAN
TEST_1244,BRCA
TEST_1245,COAD
TEST_1246,GBMLGG
TEST_1247,LUAD
TEST_1248,BRCA
TEST_1249,BRCA
TEST_1250,COAD
TEST_1251,COAD
TEST_1252,KIPAN
TEST_1253,BRCA
TEST_1254,COAD
TEST_1255,STES
TEST_1256,BRCA
TEST_1257,KIPAN
TEST_1258,BRCA
TEST_1259,COAD
TEST_1260,BRCA
TEST_1261,LGG
TEST_1262,HNSC
TEST_1263,THCA
TEST_1264,BRCA
TEST_1265,UCEC
TEST_1266,BRCA
TEST_1267,BRCA
TEST_1268,HNSC
TEST_1269,BRCA
TEST_1270,COAD
TEST_1271,COAD
TEST_1272,KIRC
TEST_1273,BRCA
TEST_1274,COAD
TEST_1275,GBMLGG
TEST_1276,OV
TEST_1277,COAD
TEST_1278,KIPAN
TEST_1279,BRCA
TEST_1280,HNSC
TEST_1281,PCPG
TEST_1282,GBMLGG
TEST_1283,CESC
TEST_1284,COAD
TEST_1285,BRCA
TEST_1286,GBMLGG
TEST_1287,THCA
TEST_1288,COAD
TEST_1289,COAD
TEST_1290,BRCA
TEST_1291,BLCA
TEST_1292,UCEC
TEST_1293,GBMLGG
TEST_1294,BRCA
TEST_1295,BRCA
TEST_1296,KIPAN
TEST_1297,STES
TEST_1298,COAD
TEST_1299,BRCA
TEST_1300,COAD
TEST_1301,KIPAN
TEST_1302,BRCA
TEST_1303,LGG
TEST_1304,BRCA
TEST_1305,GBMLGG
TEST_1306,CESC
TEST_1307,COAD
TEST_1308,BRCA
TEST_1309,BRCA
TEST_1310,KIPAN
TEST_1311,KIPAN
TEST_1312,BRCA
TEST_1313,COAD
TEST_1314,SARC
TEST_1315,COAD
TEST_1316,COAD
TEST_1317,BRCA
TEST_1318,BRCA
TEST_1319,HNSC
TEST_1320,BRCA
TEST_1321,BRCA
TEST_1322,HNSC
TEST_1323,BRCA
TEST_1324,COAD
TEST_1325,DLBC
TEST_1326,BRCA
TEST_1327,SARC
TEST_1328,SKCM
TEST_1329,SARC
TEST_1330,BRCA
TEST_1331,BRCA
TEST_1332,SARC
TEST_1333,STES
TEST_1334,OV
TEST_1335,OV
TEST_1336,COAD
TEST_1337,CESC
TEST_1338,STES
TEST_1339,COAD
TEST_1340,BRCA
TEST_1341,SKCM
TEST_1342,STES
TEST_1343,COAD
TEST_1344,KIRC
TEST_1345,COAD
TEST_1346,GBMLGG
TEST_1347,BRCA
TEST_1348,TGCT
TEST_1349,BRCA
TEST_1350,COAD
TEST_1351,CESC
TEST_1352,STES
TEST_1353,UCEC
TEST_1354,KIPAN
TEST_1355,KIPAN
TEST_1356,STES
TEST_1357,LAML
TEST_1358,OV
TEST_1359,KIPAN
TEST_1360,STES
TEST_1361,BRCA
TEST_1362,BRCA
TEST_1363,LIHC
TEST_1364,BRCA
TEST_1365,LGG
TEST_1366,SKCM
TEST_1367,BRCA
TEST_1368,BRCA
TEST_1369,OV
TEST_1370,COAD
TEST_1371,GBMLGG
TEST_1372,COAD
TEST_1373,STES
TEST_1374,SKCM
TEST_1375,BRCA
TEST_1376,CESC
TEST_1377,BRCA
TEST_1378,TGCT
TEST_1379,COAD
TEST_1380,KIRC
TEST_1381,COAD
TEST_1382,COAD
TEST_1383,GBMLGG
TEST_1384,THCA
TEST_1385,STES
TEST_1386,COAD
TEST_1387,KIPAN
TEST_1388,THCA
TEST_1389,STES
TEST_1390,LAML
TEST_1391,THCA
TEST_1392,SKCM
TEST_1393,KIPAN
TEST_1394,LGG
TEST_1395,LGG
TEST_1396,ACC
TEST_1397,GBMLGG
TEST_1398,ACC
TEST_1399,GBMLGG
TEST_1400,BRCA
TEST_1401,UCEC
TEST_1402,TGCT
TEST_1403,BRCA
TEST_1404,THCA
TEST_1405,GBMLGG
TEST_1406,COAD
TEST_1407,BRCA
TEST_1408,KIPAN
TEST_1409,CESC
TEST_1410,BRCA
TEST_1411,GBMLGG
TEST_1412,BRCA
TEST_1413,KIPAN
TEST_1414,BRCA
TEST_1415,COAD
TEST_1416,DLBC
TEST_1417,COAD
TEST_1418,BRCA
TEST_1419,LIHC
TEST_1420,STES
TEST_1421,GBMLGG
TEST_1422,STES
TEST_1423,STES
TEST_1424,OV
TEST_1425,CESC
TEST_1426,KIPAN
TEST_1427,COAD
TEST_1428,KIPAN
TEST_1429,COAD
TEST_1430,BLCA
TEST_1431,COAD
TEST_1432,UCEC
TEST_1433,OV
TEST_1434,GBMLGG
TEST_1435,BRCA
TEST_1436,BRCA
TEST_1437,BRCA
TEST_1438,SKCM
TEST_1439,COAD
TEST_1440,COAD
TEST_1441,UCEC
TEST_1442,BRCA
TEST_1443,BRCA
TEST_1444,KIPAN
TEST_1445,COAD
TEST_1446,KIRC
TEST_1447,THCA
TEST_1448,COAD
TEST_1449,COAD
TEST_1450,TGCT
TEST_1451,COAD
TEST_1452,UCEC
TEST_1453,COAD
TEST_1454,BRCA
TEST_1455,KIPAN
TEST_1456,LAML
TEST_1457,BRCA
TEST_1458,STES
TEST_1459,COAD
TEST_1460,LGG
TEST_1461,STES
TEST_1462,SKCM
TEST_1463,BLCA
TEST_1464,OV
TEST_1465,BRCA
TEST_1466,BRCA
TEST_1467,GBMLGG
TEST_1468,STES
TEST_1469,UCEC
TEST_1470,COAD
TEST_1471,COAD
TEST_1472,LIHC
TEST_1473,COAD
TEST_1474,COAD
TEST_1475,THCA
TEST_1476,OV
TEST_1477,COAD
TEST_1478,COAD
TEST_1479,BRCA
TEST_1480,SKCM
TEST_1481,COAD
TEST_1482,COAD
TEST_1483,COAD
TEST_1484,LAML
TEST_1485,BRCA
TEST_1486,BRCA
TEST_1487,THCA
TEST_1488,PRAD
TEST_1489,COAD
TEST_1490,GBMLGG
TEST_1491,BRCA
TEST_1492,PRAD
TEST_1493,STES
TEST_1494,OV
TEST_1495,GBMLGG
TEST_1496,LAML
TEST_1497,BRCA
TEST_1498,COAD
TEST_1499,GBMLGG
TEST_1500,KIPAN
TEST_1501,GBMLGG
TEST_1502,SARC
TEST_1503,BRCA
TEST_1504,LGG
TEST_1505,COAD
TEST_1506,COAD
TEST_1507,BRCA
TEST_1508,COAD
TEST_1509,GBMLGG
TEST_1510,COAD
TEST_1511,BRCA
TEST_1512,BRCA
TEST_1513,COAD
TEST_1514,BRCA
TEST_1515,KIRC
TEST_1516,LAML
TEST_1517,BRCA
TEST_1518,BRCA
TEST_1519,UCEC
TEST_1520,KIPAN
TEST_1521,CESC
TEST_1522,COAD
TEST_1523,BRCA
TEST_1524,BRCA
TEST_1525,STES
TEST_1526,LIHC
TEST_1527,THCA
TEST_1528,GBMLGG
TEST_1529,LUAD
TEST_1530,KIPAN
TEST_1531,LIHC
TEST_1532,BRCA
TEST_1533,BRCA
TEST_1534,BRCA
TEST_1535,SKCM
TEST_1536,BRCA
TEST_1537,COAD
TEST_1538,STES
TEST_1539,KIPAN
TEST_1540,COAD
TEST_1541,LUAD
TEST_1542,BRCA
TEST_1543,BLCA
TEST_1544,GBMLGG
TEST_1545,KIRC
TEST_1546,LIHC
TEST_1547,HNSC
TEST_1548,COAD
TEST_1549,BRCA
TEST_1550,BRCA
TEST_1551,BRCA
TEST_1552,GBMLGG
TEST_1553,COAD
TEST_1554,KIPAN
TEST_1555,BRCA
TEST_1556,UCEC
TEST_1557,BRCA
TEST_1558,THCA
TEST_1559,UCEC
TEST_1560,KIPAN
TEST_1561,BRCA
TEST_1562,BRCA
TEST_1563,COAD
TEST_1564,OV
TEST_1565,BRCA
TEST_1566,THCA
TEST_1567,BRCA
TEST_1568,BRCA
TEST_1569,SKCM
TEST_1570,BRCA
TEST_1571,LAML
TEST_1572,LGG
TEST_1573,BRCA
TEST_1574,PRAD
TEST_1575,BRCA
TEST_1576,HNSC
TEST_1577,BRCA
TEST_1578,KIPAN
TEST_1579,KIPAN
TEST_1580,KIRC
TEST_1581,KIRC
TEST_1582,LAML
TEST_1583,COAD
TEST_1584,BRCA
TEST_1585,BRCA
TEST_1586,OV
TEST_1587,HNSC
TEST_1588,GBMLGG
TEST_1589,COAD
TEST_1590,LUAD
TEST_1591,COAD
TEST_1592,LAML
TEST_1593,COAD
TEST_1594,ACC
TEST_1595,BRCA
TEST_1596,COAD
TEST_1597,BRCA
TEST_1598,SKCM
TEST_1599,UCEC
TEST_1600,BRCA
TEST_1601,COAD
TEST_1602,COAD
TEST_1603,BRCA
TEST_1604,COAD
TEST_1605,HNSC
TEST_1606,HNSC
TEST_1607,COAD
TEST_1608,COAD
TEST_1609,PRAD
TEST_1610,BRCA
TEST_1611,SKCM
TEST_1612,GBMLGG
TEST_1613,GBMLGG
TEST_1614,BRCA
TEST_1615,BLCA
TEST_1616,PCPG
TEST_1617,SKCM
TEST_1618,UCEC
TEST_1619,STES
TEST_1620,BRCA
TEST_1621,COAD
TEST_1622,BRCA
TEST_1623,COAD
TEST_1624,LIHC
TEST_1625,BRCA
TEST_1626,BRCA
TEST_1627,BRCA
TEST_1628,OV
TEST_1629,STES
TEST_1630,KIPAN
TEST_1631,UCEC
TEST_1632,GBMLGG
TEST_1633,BRCA
TEST_1634,BRCA
TEST_1635,OV
TEST_1636,LUSC
TEST_1637,BRCA
TEST_1638,OV
TEST_1639,BRCA
TEST_1640,LGG
TEST_1641,OV
TEST_1642,COAD
TEST_1643,UCEC
TEST_1644,COAD
TEST_1645,STES
TEST_1646,KIPAN
TEST_1647,COAD
TEST_1648,OV
TEST_1649,GBMLGG
TEST_1650,COAD
TEST_1651,LUSC
TEST_1652,COAD
TEST_1653,KIPAN
TEST_1654,COAD
TEST_1655,COAD
TEST_1656,BRCA
TEST_1657,GBMLGG
TEST_1658,BRCA
TEST_1659,COAD
TEST_1660,SKCM
TEST_1661,OV
TEST_1662,OV
TEST_1663,GBMLGG
TEST_1664,STES
TEST_1665,KIPAN
TEST_1666,OV
TEST_1667,OV
TEST_1668,HNSC
TEST_1669,SKCM
TEST_1670,COAD
TEST_1671,BRCA
TEST_1672,COAD
TEST_1673,COAD
TEST_1674,COAD
TEST_1675,GBMLGG
TEST_1676,COAD
TEST_1677,BRCA
TEST_1678,KIPAN
TEST_1679,TGCT
TEST_1680,KIPAN
TEST_1681,KIPAN
TEST_1682,LAML
TEST_1683,COAD
TEST_1684,GBMLGG
TEST_1685,BRCA
TEST_1686,BRCA
TEST_1687,COAD
TEST_1688,UCEC
TEST_1689,COAD
TEST_1690,BRCA
TEST_1691,COAD
TEST_1692,THCA
TEST_1693,LGG
TEST_1694,KIPAN
TEST_1695,GBMLGG
TEST_1696,BRCA
TEST_1697,KIPAN
TEST_1698,OV
TEST_1699,TGCT
TEST_1700,GBMLGG
TEST_1701,BRCA
TEST_1702,LGG
TEST_1703,STES
TEST_1704,SARC
TEST_1705,COAD
TEST_1706,BRCA
TEST_1707,BRCA
TEST_1708,BRCA
TEST_1709,BRCA
TEST_1710,KIPAN
TEST_1711,OV
TEST_1712,OV
TEST_1713,GBMLGG
TEST_1714,COAD
TEST_1715,KIRC
TEST_1716,HNSC
TEST_1717,STES
TEST_1718,COAD
TEST_1719,TGCT
TEST_1720,COAD
TEST_1721,STES
TEST_1722,ACC
TEST_1723,HNSC
TEST_1724,COAD
TEST_1725,HNSC
TEST_1726,KIRC
TEST_1727,KIPAN
TEST_1728,THCA
TEST_1729,LGG
TEST_1730,BRCA
TEST_1731,BRCA
TEST_1732,OV
TEST_1733,BRCA
TEST_1734,GBMLGG
TEST_1735,STES
TEST_1736,BRCA
TEST_1737,BRCA
TEST_1738,PRAD
TEST_1739,COAD
TEST_1740,BRCA
TEST_1741,LAML
TEST_1742,STES
TEST_1743,STES
TEST_1744,OV
TEST_1745,PRAD
TEST_1746,COAD
TEST_1747,STES
TEST_1748,THCA
TEST_1749,LUAD
TEST_1750,BRCA
TEST_1751,CESC
TEST_1752,COAD
TEST_1753,LGG
TEST_1754,LGG
TEST_1755,BRCA
TEST_1756,PCPG
TEST_1757,GBMLGG
TEST_1758,THCA
TEST_1759,STES
TEST_1760,OV
TEST_1761,KIPAN
TEST_1762,COAD
TEST_1763,OV
TEST_1764,COAD
TEST_1765,UCEC
TEST_1766,COAD
TEST_1767,UCEC
TEST_1768,UCEC
TEST_1769,UCEC
TEST_1770,BRCA
TEST_1771,LUAD
TEST_1772,COAD
TEST_1773,SKCM
TEST_1774,THCA
TEST_1775,OV
TEST_1776,KIPAN
TEST_1777,STES
TEST_1778,GBMLGG
TEST_1779,BRCA
TEST_1780,KIPAN
TEST_1781,HNSC
TEST_1782,LIHC
TEST_1783,LIHC
TEST_1784,BRCA
TEST_1785,BRCA
TEST_1786,STES
TEST_1787,COAD
TEST_1788,ACC
TEST_1789,COAD
TEST_1790,BRCA
TEST_1791,BRCA
TEST_1792,COAD
TEST_1793,PAAD
TEST_1794,LUAD
TEST_1795,HNSC
TEST_1796,OV
TEST_1797,GBMLGG
TEST_1798,BLCA
TEST_1799,COAD
TEST_1800,GBMLGG
TEST_1801,BRCA
TEST_1802,OV
TEST_1803,COAD
TEST_1804,BRCA
TEST_1805,BRCA
TEST_1806,GBMLGG
TEST_1807,BRCA
TEST_1808,BRCA
TEST_1809,COAD
TEST_1810,KIPAN
TEST_1811,HNSC
TEST_1812,BRCA
TEST_1813,BRCA
TEST_1814,STES
TEST_1815,COAD
TEST_1816,BRCA
TEST_1817,LUSC
TEST_1818,SKCM
TEST_1819,LUAD
TEST_1820,BRCA
TEST_1821,GBMLGG
TEST_1822,LAML
TEST_1823,BLCA
TEST_1824,COAD
TEST_1825,COAD
TEST_1826,LGG
TEST_1827,BRCA
TEST_1828,PRAD
TEST_1829,STES
TEST_1830,BRCA
TEST_1831,UCEC
TEST_1832,BRCA
TEST_1833,KIPAN
TEST_1834,BRCA
TEST_1835,THYM
TEST_1836,BRCA
TEST_1837,LUAD
TEST_1838,STES
TEST_1839,COAD
TEST_1840,GBMLGG
TEST_1841,OV
TEST_1842,STES
TEST_1843,UCEC
TEST_1844,BRCA
TEST_1845,KIPAN
TEST_1846,TGCT
TEST_1847,GBMLGG
TEST_1848,KIRC
TEST_1849,LGG
TEST_1850,COAD
TEST_1851,LAML
TEST_1852,CESC
TEST_1853,THCA
TEST_1854,HNSC
TEST_1855,TGCT
TEST_1856,THCA
TEST_1857,LIHC
TEST_1858,BRCA
TEST_1859,PAAD
TEST_1860,HNSC
TEST_1861,PRAD
TEST_1862,UCEC
TEST_1863,LIHC
TEST_1864,BRCA
TEST_1865,BRCA
TEST_1866,BRCA
TEST_1867,COAD
TEST_1868,OV
TEST_1869,LIHC
TEST_1870,COAD
TEST_1871,BRCA
TEST_1872,OV
TEST_1873,LUAD
TEST_1874,KIPAN
TEST_1875,LGG
TEST_1876,KIPAN
TEST_1877,OV
TEST_1878,COAD
TEST_1879,KIPAN
TEST_1880,OV
TEST_1881,PRAD
TEST_1882,KIPAN
TEST_1883,KIPAN
TEST_1884,BRCA
TEST_1885,PRAD
TEST_1886,BLCA
TEST_1887,CESC
TEST_1888,COAD
TEST_1889,COAD
TEST_1890,COAD
TEST_1891,PAAD
TEST_1892,LGG
TEST_1893,CESC
TEST_1894,BRCA
TEST_1895,BRCA
TEST_1896,KIRC
TEST_1897,BLCA
TEST_1898,HNSC
TEST_1899,OV
TEST_1900,BLCA
TEST_1901,COAD
TEST_1902,OV
TEST_1903,COAD
TEST_1904,KIPAN
TEST_1905,BRCA
TEST_1906,UCEC
TEST_1907,KIPAN
TEST_1908,STES
TEST_1909,LGG
TEST_1910,GBMLGG
TEST_1911,BRCA
TEST_1912,LIHC
TEST_1913,OV
TEST_1914,UCEC
TEST_1915,COAD
TEST_1916,COAD
TEST_1917,KIPAN
TEST_1918,KIPAN
TEST_1919,BRCA
TEST_1920,OV
TEST_1921,COAD
TEST_1922,UCEC
TEST_1923,COAD
TEST_1924,STES
TEST_1925,GBMLGG
TEST_1926,BRCA
TEST_1927,COAD
TEST_1928,COAD
TEST_1929,LGG
TEST_1930,BRCA
TEST_1931,PAAD
TEST_1932,UCEC
TEST_1933,KIRC
TEST_1934,COAD
TEST_1935,LUAD
TEST_1936,LGG
TEST_1937,KIPAN
TEST_1938,COAD
TEST_1939,KIPAN
TEST_1940,TGCT
TEST_1941,BRCA
TEST_1942,COAD
TEST_1943,BRCA
TEST_1944,BRCA
TEST_1945,HNSC
TEST_1946,BRCA
TEST_1947,SKCM
TEST_1948,PCPG
TEST_1949,BRCA
TEST_1950,BRCA
TEST_1951,OV
TEST_1952,BRCA
TEST_1953,SKCM
TEST_1954,BRCA
TEST_1955,KIPAN
TEST_1956,KIPAN
TEST_1957,COAD
TEST_1958,BRCA
TEST_1959,STES
TEST_1960,KIRC
TEST_1961,KIPAN
TEST_1962,STES
TEST_1963,COAD
TEST_1964,HNSC
TEST_1965,BRCA
TEST_1966,UCEC
TEST_1967,COAD
TEST_1968,COAD
TEST_1969,STES
TEST_1970,KIPAN
TEST_1971,BRCA
TEST_1972,BRCA
TEST_1973,KIPAN
TEST_1974,BRCA
TEST_1975,BRCA
TEST_1976,KIPAN
TEST_1977,BRCA
TEST_1978,BRCA
TEST_1979,LAML
TEST_1980,BRCA
TEST_1981,HNSC
TEST_1982,GBMLGG
TEST_1983,KIPAN
TEST_1984,HNSC
TEST_1985,BRCA
TEST_1986,PAAD
TEST_1987,UCEC
TEST_1988,COAD
TEST_1989,BRCA
TEST_1990,GBMLGG
TEST_1991,COAD
TEST_1992,KIRC
TEST_1993,BRCA
TEST_1994,LUSC
TEST_1995,COAD
TEST_1996,COAD
TEST_1997,THCA
TEST_1998,GBMLGG
TEST_1999,STES
TEST_2000,COAD
TEST_2001,LIHC
TEST_2002,OV
TEST_2003,OV
TEST_2004,COAD
TEST_2005,BRCA
TEST_2006,UCEC
TEST_2007,BRCA
TEST_2008,BRCA
TEST_2009,BRCA
TEST_2010,PRAD
TEST_2011,COAD
TEST_2012,KIRC
TEST_2013,ACC
TEST_2014,KIPAN
TEST_2015,BRCA
TEST_2016,GBMLGG
TEST_2017,BRCA
TEST_2018,COAD
TEST_2019,COAD
TEST_2020,COAD
TEST_2021,PRAD
TEST_2022,KIRC
TEST_2023,UCEC
TEST_2024,BRCA
TEST_2025,COAD
TEST_2026,KIPAN
TEST_2027,LGG
TEST_2028,SKCM
TEST_2029,KIPAN
TEST_2030,KIPAN
TEST_2031,BRCA
TEST_2032,BRCA
TEST_2033,COAD
TEST_2034,COAD
TEST_2035,OV
TEST_2036,COAD
TEST_2037,COAD
TEST_2038,STES
TEST_2039,KIRC
TEST_2040,UCEC
TEST_2041,KIRC
TEST_2042,BRCA
TEST_2043,COAD
TEST_2044,GBMLGG
TEST_2045,BRCA
TEST_2046,BRCA
TEST_2047,OV
TEST_2048,SKCM
TEST_2049,THCA
TEST_2050,STES
TEST_2051,STES
TEST_2052,OV
TEST_2053,COAD
TEST_2054,SKCM
TEST_2055,THCA
TEST_2056,KIPAN
TEST_2057,BRCA
TEST_2058,BRCA
TEST_2059,BRCA
TEST_2060,COAD
TEST_2061,COAD
TEST_2062,COAD
TEST_2063,UCEC
TEST_2064,BRCA
TEST_2065,BRCA
TEST_2066,BRCA
TEST_2067,COAD
TEST_2068,COAD
TEST_2069,BRCA
TEST_2070,COAD
TEST_2071,BRCA
TEST_2072,PRAD
TEST_2073,SKCM
TEST_2074,THCA
TEST_2075,BRCA
TEST_2076,BRCA
TEST_2077,STES
TEST_2078,UCEC
TEST_2079,OV
TEST_2080,BRCA
TEST_2081,KIPAN
TEST_2082,BRCA
TEST_2083,BRCA
TEST_2084,LIHC
TEST_2085,COAD
TEST_2086,KIPAN
TEST_2087,BRCA
TEST_2088,COAD
TEST_2089,STES
TEST_2090,COAD
TEST_2091,BRCA
TEST_2092,LIHC
TEST_2093,BRCA
TEST_2094,BRCA
TEST_2095,BRCA
TEST_2096,LGG
TEST_2097,COAD
TEST_2098,LGG
TEST_2099,KIPAN
TEST_2100,GBMLGG
TEST_2101,SKCM
TEST_2102,LIHC
TEST_2103,COAD
TEST_2104,COAD
TEST_2105,COAD
TEST_2106,GBMLGG
TEST_2107,BRCA
TEST_2108,COAD
TEST_2109,COAD
TEST_2110,LIHC
TEST_2111,COAD
TEST_2112,BRCA
TEST_2113,BRCA
TEST_2114,BRCA
TEST_2115,BRCA
TEST_2116,BRCA
TEST_2117,BRCA
TEST_2118,BRCA
TEST_2119,COAD
TEST_2120,KIPAN
TEST_2121,COAD
TEST_2122,BRCA
TEST_2123,COAD
TEST_2124,BLCA
TEST_2125,COAD
TEST_2126,BRCA
TEST_2127,HNSC
TEST_2128,OV
TEST_2129,BRCA
TEST_2130,COAD
TEST_2131,STES
TEST_2132,BRCA
TEST_2133,COAD
TEST_2134,KIPAN
TEST_2135,COAD
TEST_2136,GBMLGG
TEST_2137,SKCM
TEST_2138,LUAD
TEST_2139,OV
TEST_2140,UCEC
TEST_2141,BRCA
TEST_2142,COAD
TEST_2143,KIPAN
TEST_2144,HNSC
TEST_2145,LAML
TEST_2146,KIRC
TEST_2147,SARC
TEST_2148,LIHC
TEST_2149,COAD
TEST_2150,LAML
TEST_2151,BRCA
TEST_2152,COAD
TEST_2153,BRCA
TEST_2154,BRCA
TEST_2155,ACC
TEST_2156,OV
TEST_2157,OV
TEST_2158,ACC
TEST_2159,UCEC
TEST_2160,STES
TEST_2161,LUAD
TEST_2162,OV
TEST_2163,LGG
TEST_2164,KIPAN
TEST_2165,LGG
TEST_2166,SKCM
TEST_2167,LGG
TEST_2168,COAD
TEST_2169,BRCA
TEST_2170,OV
TEST_2171,COAD
TEST_2172,COAD
TEST_2173,SKCM
TEST_2174,TGCT
TEST_2175,GBMLGG
TEST_2176,GBMLGG
TEST_2177,BLCA
TEST_2178,LGG
TEST_2179,BRCA
TEST_2180,COAD
TEST_2181,SKCM
TEST_2182,KIPAN
TEST_2183,BRCA
TEST_2184,BRCA
TEST_2185,KIPAN
TEST_2186,BRCA
TEST_2187,COAD
TEST_2188,KIPAN
TEST_2189,SKCM
TEST_2190,THCA
TEST_2191,SARC
TEST_2192,PRAD
TEST_2193,GBMLGG
TEST_2194,COAD
TEST_2195,CESC
TEST_2196,BRCA
TEST_2197,COAD
TEST_2198,STES
TEST_2199,STES
TEST_2200,COAD
TEST_2201,BRCA
TEST_2202,LIHC
TEST_2203,COAD
TEST_2204,LUAD
TEST_2205,BRCA
TEST_2206,GBMLGG
TEST_2207,KIRC
TEST_2208,KIPAN
TEST_2209,COAD
TEST_2210,KIPAN
TEST_2211,BRCA
TEST_2212,KIPAN
TEST_2213,GBMLGG
TEST_2214,UCEC
TEST_2215,KIPAN
TEST_2216,OV
TEST_2217,COAD
TEST_2218,OV
TEST_2219,COAD
TEST_2220,BRCA
TEST_2221,GBMLGG
TEST_2222,BRCA
TEST_2223,BRCA
TEST_2224,TGCT
TEST_2225,HNSC
TEST_2226,PAAD
TEST_2227,STES
TEST_2228,COAD
TEST_2229,TGCT
TEST_2230,BRCA
TEST_2231,COAD
TEST_2232,HNSC
TEST_2233,THCA
TEST_2234,COAD
TEST_2235,LUSC
TEST_2236,HNSC
TEST_2237,COAD
TEST_2238,BRCA
TEST_2239,OV
TEST_2240,LIHC
TEST_2241,GBMLGG
TEST_2242,COAD
TEST_2243,KIPAN
TEST_2244,COAD
TEST_2245,KIPAN
TEST_2246,LIHC
TEST_2247,KIPAN
TEST_2248,BRCA
TEST_2249,STES
TEST_2250,COAD
TEST_2251,BRCA
TEST_2252,GBMLGG
TEST_2253,COAD
TEST_2254,BRCA
TEST_2255,BRCA
TEST_2256,OV
TEST_2257,THYM
TEST_2258,BRCA
TEST_2259,COAD
TEST_2260,STES
TEST_2261,TGCT
TEST_2262,BRCA
TEST_2263,THCA
TEST_2264,LUSC
TEST_2265,BRCA
TEST_2266,STES
TEST_2267,KIPAN
TEST_2268,THCA
TEST_2269,COAD
TEST_2270,STES
TEST_2271,BRCA
TEST_2272,LGG
TEST_2273,BRCA
TEST_2274,BRCA
TEST_2275,LAML
TEST_2276,LGG
TEST_2277,COAD
TEST_2278,OV
TEST_2279,PRAD
TEST_2280,COAD
TEST_2281,BRCA
TEST_2282,COAD
TEST_2283,STES
TEST_2284,BLCA
TEST_2285,COAD
TEST_2286,HNSC
TEST_2287,OV
TEST_2288,BRCA
TEST_2289,SKCM
TEST_2290,BRCA
TEST_2291,DLBC
TEST_2292,BRCA
TEST_2293,BRCA
TEST_2294,KIPAN
TEST_2295,OV
TEST_2296,COAD
TEST_2297,LGG
TEST_2298,COAD
TEST_2299,BLCA
TEST_2300,TGCT
TEST_2301,COAD
TEST_2302,COAD
TEST_2303,BRCA
TEST_2304,COAD
TEST_2305,STES
TEST_2306,UCEC
TEST_2307,LGG
TEST_2308,GBMLGG
TEST_2309,STES
TEST_2310,STES
TEST_2311,SKCM
TEST_2312,SKCM
TEST_2313,KIPAN
TEST_2314,BRCA
TEST_2315,LAML
TEST_2316,BRCA
TEST_2317,BRCA
TEST_2318,OV
TEST_2319,THCA
TEST_2320,GBMLGG
TEST_2321,COAD
TEST_2322,BRCA
TEST_2323,KIPAN
TEST_2324,KIPAN
TEST_2325,BRCA
TEST_2326,BRCA
TEST_2327,STES
TEST_2328,THCA
TEST_2329,SKCM
TEST_2330,STES
TEST_2331,COAD
TEST_2332,BRCA
TEST_2333,BRCA
TEST_2334,BRCA
TEST_2335,BRCA
TEST_2336,COAD
TEST_2337,TGCT
TEST_2338,GBMLGG
TEST_2339,BRCA
TEST_2340,BRCA
TEST_2341,BRCA
TEST_2342,COAD
TEST_2343,OV
TEST_2344,KIRC
TEST_2345,BRCA
TEST_2346,BRCA
TEST_2347,COAD
TEST_2348,SKCM
TEST_2349,BRCA
TEST_2350,STES
TEST_2351,GBMLGG
TEST_2352,HNSC
TEST_2353,BRCA
TEST_2354,COAD
TEST_2355,LAML
TEST_2356,KIRC
TEST_2357,UCEC
TEST_2358,BRCA
TEST_2359,CESC
TEST_2360,BRCA
TEST_2361,HNSC
TEST_2362,OV
TEST_2363,BRCA
TEST_2364,COAD
TEST_2365,UCEC
TEST_2366,BRCA
TEST_2367,BRCA
TEST_2368,COAD
TEST_2369,STES
TEST_2370,BRCA
TEST_2371,SKCM
TEST_2372,BRCA
TEST_2373,KIPAN
TEST_2374,OV
TEST_2375,OV
TEST_2376,COAD
TEST_2377,COAD
TEST_2378,THCA
TEST_2379,BRCA
TEST_2380,BRCA
TEST_2381,BRCA
TEST_2382,OV
TEST_2383,LAML
TEST_2384,KIPAN
TEST_2385,BRCA
TEST_2386,COAD
TEST_2387,COAD
TEST_2388,COAD
TEST_2389,GBMLGG
TEST_2390,STES
TEST_2391,HNSC
TEST_2392,OV
TEST_2393,PRAD
TEST_2394,COAD
TEST_2395,BRCA
